Animal,Generation,Season,Separation,G_S,Paradigm,Date_Ambitus,Year,NR,Group,Sex,GR_Sex,Trials,EAT_E_Nr,EAT_E_%,EAT_I_Nr,EAT_I_%,EAT_TOT_Nr,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Nr,Expl_I_BEF_Nr,Expl_E_I_BEF_Nr,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_AFT_Nr,Expl_I_AFT_Nr,Expl_E_I_AFT_Nr,Expl_E_AFT_Calc,Expl_I_AFT_Calc,Expl_E_I_AFT_Calc,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_T,Expl_I_BEF_T,Expl_E_I_BEF_T,Expl_E_BEF_Calc_T,Expl_I_BEF_Calc_T,Expl_E_I_BEF_Calc_T,Expl_E_AFT_T,Expl_I_AFT_T,Expl_E_I_AFT_T,Expl_E_AFT_T_Calc,Expl_I_AFT_T_Calc,Expl_E_I_AFT_T_Calc,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,LAT_E,LAT_I,LAT_E_I,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Nr,Expl_REP_I_BEF_Nr,Expl_REP_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_AFT_Nr,Expl_REP_I_AFT_Nr,Expl_REP_AFT_Nr,Expl_REP_E_AFT_Nr_Calc,Expl_REP_I_AFT_Nr_Calc,Expl_REP_AFT_Nr_Calc,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,LOCO_BEF,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C_Tot,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E
LE2F1_6,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,6,LE,Male,LE_Male,1,6.0,75.0,5,62.5,11,68.75,300.0,300,300,15,10,25,15.0,10.0,25.0,0.0,0.0,0,,,,15,10,25,12871.0,9224.0,22095.0,12871.0,9224.0,22095.0,0.0,0.0,0.0,,,,12871,9224,22095,3887,11706,3887,3.5896145406312665,4.068408519778162,3.5896145406312665,7,5,12,4,3,7,8,5,13,8.0,5.0,13.0,0,0,0,,,,8,5,13,3.0,1.0,13,4,13,13.0,60.0,60.0,75.0,62.5,68.75,68.75,44.0,1.1538461538461537,0.7692307692307693,1.9230769230769231,1.1538461538461537,0.7692307692307693,1.9230769230769231,0.8571428571428571,1.0,0.9166666666666666,0.9166666666666666
LE2F2_6,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,6,LE,Male,LE_Male,2,2.0,25.0,7,87.5,9,56.25,300.0,300,300,6,14,20,6.0,14.0,20.0,0.0,0.0,0,,,,6,14,20,4888.0,11748.0,16636.0,4888.0,11748.0,16636.0,0.0,0.0,0.0,,,,4888,11748,16636,14269,30399,14269,4.154393537956997,4.482859297371087,4.154393537956997,3,8,11,1,5,6,3,6,9,3.0,6.0,9.0,0,0,0,,,,3,6,9,2.0,0.0,2,2,2,2.0,30.0,30.0,25.0,87.5,56.25,56.25,45.0,3.0,7.0,10.0,3.0,7.0,10.0,0.6666666666666666,0.875,0.8181818181818182,0.8181818181818182
LE2F3_6,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,6,LE,Male,LE_Male,3,,,8,100.0,8,100.0,,141,141,8,12,20,17.02127659574468,25.53191489361702,42.5531914893617,12.0,13.0,25,22.641509433962263,24.528301886792452,47.16981132075472,20,25,45,4432.0,8217.0,12649.0,9429.787234042553,17482.978723404256,26912.76595744681,9668.0,13189.0,22857.0,18241.509433962263,24884.905660377357,43126.41509433962,14100,21406,35506,18205,12120,12120,4.260190683269963,4.083502619830267,4.083502619830267,7,8,15,1,2,3,1,4,5,2.127659574468085,8.51063829787234,10.638297872340425,5,5,10,9.433962264150944,9.433962264150944,18.867924528301888,6,9,15,11.0,0.0,15,3,7,14.893617021276595,40.0,44.44444444444444,,212.7659574468085,106.38297872340425,212.7659574468085,40.0,1.1428571428571428,1.7142857142857142,2.857142857142857,1.3333333333333333,1.6666666666666667,3.0,,1.0,0.5333333333333333,1.0
LE2F4_6,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,6,LE,Male,LE_Male,4,,,8,100.0,8,100.0,,129,129,3,15,18,6.976744186046512,34.883720930232556,41.86046511627907,19.0,22.0,41,33.333333333333336,38.59649122807018,71.9298245614035,22,37,59,1241.0,11430.0,12671.0,2886.046511627907,26581.39534883721,29467.441860465115,19632.0,16052.0,35684.0,34442.10526315789,28161.40350877193,62603.508771929824,20873,27482,48355,65635,24501,24501,4.817135489579143,4.389183810308165,4.389183810308165,3,8,11,0,6,6,0,7,7,0.0,16.27906976744186,16.27906976744186,11,14,25,19.29824561403509,24.56140350877193,43.85964912280702,11,21,32,6.0,0.0,10,3,2,4.651162790697675,16.666666666666668,37.28813559322034,,232.5581395348837,116.27906976744185,232.5581395348837,44.44444444444444,1.5,7.5,9.0,2.2,3.7,5.9,,1.0,0.7272727272727273,1.0
LE2F1_7,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,7,LE,Female,LE_Female,1,8.0,100.0,5,62.5,13,81.25,282.0,300,300,16,8,24,16.0,8.0,24.0,0.0,0.0,0,,,,16,8,24,9402.0,5106.0,14508.0,9402.0,5106.0,14508.0,0.0,0.0,0.0,,,,9402,5106,14508,16117,6949,6949,4.207284205912198,3.841922311679451,3.841922311679451,8,7,15,5,1,6,8,1,9,8.0,1.0,9.0,0,0,0,,,,8,1,9,4.0,2.0,20,4,20,20.0,66.66666666666667,66.66666666666667,106.38297872340425,62.5,81.25,81.25,54.166666666666664,0.8,0.4,1.2,0.8,0.4,1.2,1.0,0.7142857142857143,0.8666666666666667,0.8666666666666667
LE2F2_7,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,7,LE,Female,LE_Female,2,8.0,100.0,8,100.0,16,100.0,187.0,116,187,17,13,30,27.272727272727273,20.855614973262032,48.1283422459893,4.0,6.0,10,10.619469026548673,15.929203539823009,26.548672566371682,21,19,40,6206.0,6157.0,12363.0,9956.14973262032,9877.540106951872,19833.68983957219,1059.0,3277.0,4336.0,2811.504424778761,8700.0,11511.504424778761,7265,9434,16699,43463,9790,9790,4.63811969986024,3.9907826918031377,3.9907826918031377,8,8,16,7,4,11,9,5,14,14.438502673796792,8.02139037433155,22.459893048128343,1,0,1,2.6548672566371683,0.0,2.6548672566371683,10,5,15,6.0,2.0,22,4,12,19.25133689839572,56.666666666666664,52.5,160.42780748663102,258.62068965517244,160.42780748663102,160.42780748663102,53.333333333333336,1.4166666666666667,1.0833333333333333,2.5,0.9545454545454546,0.8636363636363636,1.8181818181818181,1.0,1.0,1.0,1.0
LE2F3_7,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,7,LE,Female,LE_Female,3,,,8,100.0,8,100.0,,205,205,15,21,36,21.951219512195124,30.73170731707317,52.68292682926829,10.0,9.0,19,31.57894736842105,28.42105263157895,60.0,25,30,55,7301.0,11701.0,19002.0,10684.390243902439,17123.414634146342,27807.80487804878,5332.0,6116.0,11448.0,16837.894736842107,19313.684210526317,36151.57894736842,12633,17817,30450,5408,8499,5408,3.7330366829335797,3.9293678292400998,3.7330366829335797,8,8,16,5,7,12,7,13,20,10.24390243902439,19.024390243902438,29.26829268292683,2,2,4,6.315789473684211,6.315789473684211,12.631578947368421,9,15,24,5.0,3.0,22,4,15,21.951219512195124,41.666666666666664,45.45454545454545,,146.34146341463415,73.17073170731707,146.34146341463415,22.22222222222222,1.0,1.4,2.4,1.1363636363636365,1.3636363636363635,2.5,,1.0,0.5,1.0
LE2F4_7,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,7,LE,Female,LE_Female,4,,,8,100.0,8,100.0,,72,72,6,17,23,25.0,70.83333333333333,95.83333333333333,19.0,16.0,35,25.0,21.05263157894737,46.05263157894737,25,33,58,2322.0,9122.0,11444.0,9675.0,38008.333333333336,47683.333333333336,10928.0,9749.0,20677.0,14378.947368421053,12827.631578947368,27206.57894736842,13250,18871,32121,17552,6194,6194,4.244326610230636,3.791971201020768,3.791971201020768,6,8,14,0,7,7,0,9,9,0.0,37.5,37.5,11,9,20,14.473684210526315,11.842105263157896,26.31578947368421,11,18,29,1.0,6.0,26,4,3,12.5,26.08695652173913,43.10344827586207,,416.6666666666667,208.33333333333334,416.6666666666667,34.78260869565217,2.0,5.666666666666667,7.666666666666667,0.9615384615384616,1.2692307692307692,2.230769230769231,,1.0,0.5714285714285714,1.0
LE2F1_8,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,8,Lisket,Female,Lisket_Female,1,3.0,37.5,4,50.0,7,43.75,300.0,300,300,13,8,21,13.0,8.0,21.0,0.0,0.0,0,,,,13,8,21,21006.0,7097.0,28103.0,21006.0,7097.0,28103.0,0.0,0.0,0.0,,,,21006,7097,28103,18401,97154,18401,4.264841425329148,4.987460685966844,4.264841425329148,5,4,9,2,3,5,8,5,13,8.0,5.0,13.0,0,0,0,,,,8,5,13,3.0,2.0,16,4,16,16.0,61.904761904761905,61.904761904761905,37.5,50.0,43.75,43.75,33.333333333333336,0.8125,0.5,1.3125,0.8125,0.5,1.3125,0.6,1.0,0.7777777777777778,0.7777777777777778
LE2F2_8,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,8,Lisket,Female,Lisket_Female,2,8.0,100.0,4,50.0,12,75.0,300.0,300,300,25,12,37,25.0,12.0,37.0,0.0,0.0,0,,,,25,12,37,19757.0,5291.0,25048.0,19757.0,5291.0,25048.0,0.0,0.0,0.0,,,,19757,5291,25048,22120,8240,8240,4.34478512263266,3.9159272116971158,3.9159272116971158,8,6,14,7,5,12,17,6,23,17.0,6.0,23.0,0,0,0,,,,17,6,23,3.0,4.0,28,4,28,28.0,67.56756756756756,67.56756756756756,100.0,50.0,75.0,75.0,32.432432432432435,0.8928571428571429,0.42857142857142855,1.3214285714285714,0.8928571428571429,0.42857142857142855,1.3214285714285714,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571
LE2F3_8,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,8,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,300,300,25,28,53,25.0,28.0,53.0,0.0,0.0,0,,,,25,28,53,17383.0,27134.0,44517.0,17383.0,27134.0,44517.0,0.0,0.0,0.0,,,,17383,27134,44517,42557,15389,15389,4.628971005345094,4.187210399650053,4.187210399650053,8,8,16,7,7,14,17,20,37,17.0,20.0,37.0,0,0,0,,,,17,20,37,3.0,7.0,33,4,31,31.0,47.16981132075472,47.16981132075472,,100.0,50.0,100.0,15.09433962264151,0.8064516129032258,0.9032258064516129,1.7096774193548387,0.7575757575757576,0.8484848484848485,1.606060606060606,,1.0,0.5,1.0
LE2F4_8,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,8,Lisket,Female,Lisket_Female,4,,,7,87.5,7,87.5,,300,300,6,17,23,6.0,17.0,23.0,0.0,0.0,0,,,,6,17,23,8209.0,8999.0,17208.0,8209.0,8999.0,17208.0,0.0,0.0,0.0,,,,8209,8999,17208,40423,105295,40423,4.606628541616139,5.0224077489256045,4.606628541616139,3,7,10,2,5,7,3,10,13,3.0,10.0,13.0,0,0,0,,,,3,10,13,1.0,3.0,14,4,14,14.0,26.08695652173913,26.08695652173913,,87.5,43.75,87.5,30.434782608695652,0.42857142857142855,1.2142857142857142,1.6428571428571428,0.42857142857142855,1.2142857142857142,1.6428571428571428,,1.0,0.7,1.0
LE2F1_9,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,9,Lisket,Female,Lisket_Female,1,4.0,50.0,0,0.0,4,25.0,300.0,300,300,12,6,18,12.0,6.0,18.0,0.0,0.0,0,,,,12,6,18,14180.0,9668.0,23848.0,14180.0,9668.0,23848.0,0.0,0.0,0.0,,,,14180,9668,23848,54686,33115,33115,4.737876158125802,4.520024759382907,4.520024759382907,6,4,10,5,1,6,6,2,8,6.0,2.0,8.0,0,0,0,,,,6,2,8,3.0,3.0,23,4,23,23.0,66.66666666666667,66.66666666666667,50.0,0.0,25.0,25.0,22.22222222222222,0.5217391304347826,0.2608695652173913,0.782608695652174,0.5217391304347826,0.2608695652173913,0.782608695652174,0.6666666666666666,0.0,0.4,0.4
LE2F2_9,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,9,Lisket,Female,Lisket_Female,2,3.0,37.5,1,12.5,4,25.0,300.0,300,300,9,10,19,9.0,10.0,19.0,0.0,0.0,0,,,,9,10,19,8538.0,7209.0,15747.0,8538.0,7209.0,15747.0,0.0,0.0,0.0,,,,8538,7209,15747,47733,29790,29790,4.67881873045889,4.474070503215043,4.474070503215043,6,7,13,2,3,5,3,3,6,3.0,3.0,6.0,0,0,0,,,,3,3,6,5.0,2.0,20,4,20,20.0,47.36842105263158,47.36842105263158,37.5,12.5,25.0,25.0,21.05263157894737,0.45,0.5,0.95,0.45,0.5,0.95,0.5,0.14285714285714285,0.3076923076923077,0.3076923076923077
LE2F3_9,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,9,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,193,193,11,18,29,17.098445595854923,27.979274611398964,45.07772020725388,6.0,4.0,10,16.822429906542055,11.214953271028037,28.037383177570092,17,22,39,7042.0,15837.0,22879.0,10946.113989637306,24617.098445595853,35563.21243523316,4088.0,1925.0,6013.0,11461.682242990653,5397.196261682243,16858.8785046729,11130,17762,28892,59049,9498,9498,4.771212547196624,3.9776321652459994,3.9776321652459994,6,8,14,5,6,11,5,10,15,7.772020725388601,15.544041450777202,23.316062176165804,1,0,1,2.803738317757009,0.0,2.803738317757009,6,10,16,2.0,2.0,15,4,10,15.544041450777202,37.93103448275862,43.58974358974359,,155.44041450777203,77.72020725388602,155.44041450777203,27.586206896551722,1.1,1.8,2.9,1.1333333333333333,1.4666666666666666,2.6,,1.0,0.5714285714285714,1.0
LE2F4_9,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,9,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,234,234,9,20,29,11.538461538461538,25.641025641025642,37.17948717948718,5.0,9.0,14,22.727272727272727,40.90909090909091,63.63636363636363,14,29,43,9093.0,19312.0,28405.0,11657.692307692309,24758.97435897436,36416.666666666664,5318.0,9178.0,14496.0,24172.727272727272,41718.181818181816,65890.90909090909,14411,28490,42901,99859,73556,73556,4.99938721266385,4.86661810412829,4.86661810412829,7,8,15,2,7,9,2,12,14,2.5641025641025643,15.384615384615385,17.94871794871795,0,5,5,0.0,22.727272727272727,22.727272727272727,2,17,19,5.0,0.0,11,4,8,10.256410256410257,31.03448275862069,32.55813953488372,,128.2051282051282,64.1025641025641,128.2051282051282,27.586206896551722,1.125,2.5,3.625,1.2727272727272727,2.6363636363636362,3.909090909090909,,1.0,0.5333333333333333,1.0
LE2F1_10,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,10,LE,Female,LE_Female,1,0.0,0.0,0,0.0,0,0.0,300.0,300,300,8,7,15,8.0,7.0,15.0,0.0,0.0,0,,,,8,7,15,4948.0,7926.0,12874.0,4948.0,7926.0,12874.0,0.0,0.0,0.0,,,,4948,7926,12874,15312,26324,15312,4.185031920432769,4.420351882127958,4.185031920432769,7,6,13,1,1,2,1,1,2,1.0,1.0,2.0,0,0,0,,,,1,1,2,12.0,1.0,26,4,26,26.0,53.333333333333336,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.2692307692307692,0.5769230769230769,0.3076923076923077,0.2692307692307692,0.5769230769230769,0.0,0.0,0.0,0.0
LE2F2_10,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,10,LE,Female,LE_Female,2,0.0,0.0,0,0.0,0,0.0,300.0,300,300,3,5,8,3.0,5.0,8.0,0.0,0.0,0,,,,3,5,8,2132.0,4234.0,6366.0,2132.0,4234.0,6366.0,0.0,0.0,0.0,,,,2132,4234,6366,10534,112746,10534,4.022593314021462,5.052101142933652,4.022593314021462,3,4,7,0,1,1,0,1,1,0.0,1.0,1.0,0,0,0,,,,0,1,1,1.0,2.0,12,4,12,12.0,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.6666666666666666,0.25,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0
LE2F3_10,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,10,LE,Female,LE_Female,3,,,8,100.0,8,100.0,,195,195,6,14,20,9.23076923076923,21.53846153846154,30.76923076923077,5.0,9.0,14,14.285714285714286,25.714285714285715,40.0,11,23,34,3758.0,11236.0,14994.0,5781.538461538462,17286.153846153848,23067.69230769231,2917.0,5238.0,8155.0,8334.285714285714,14965.714285714286,23300.0,6675,16474,23149,25187,58225,25187,4.401176442169203,4.765109497206718,4.401176442169203,5,8,13,1,5,6,1,6,7,1.5384615384615385,9.23076923076923,10.76923076923077,1,2,3,2.857142857142857,5.714285714285714,8.571428571428571,2,8,10,1.0,4.0,18,4,9,13.846153846153847,30.0,32.35294117647059,,153.84615384615384,76.92307692307692,153.84615384615384,40.0,0.6666666666666666,1.5555555555555556,2.2222222222222223,0.6111111111111112,1.2777777777777777,1.8888888888888888,,1.0,0.6153846153846154,1.0
LE2F4_10,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,10,LE,Female,LE_Female,4,,,8,100.0,8,100.0,,247,247,7,16,23,8.502024291497976,19.4331983805668,27.93522267206478,6.0,9.0,15,33.9622641509434,50.943396226415096,84.90566037735849,13,25,38,3105.0,10433.0,13538.0,3771.255060728745,12671.65991902834,16442.914979757086,3530.0,3025.0,6555.0,19981.132075471698,17122.64150943396,37103.77358490566,6635,13458,20093,18027,54692,18027,4.255923458732901,4.737923805127832,4.255923458732901,6,8,14,1,6,7,1,8,9,1.214574898785425,9.7165991902834,10.931174089068826,1,2,3,5.660377358490566,11.320754716981131,16.9811320754717,2,10,12,3.0,2.0,17,4,11,13.360323886639677,30.434782608695652,34.21052631578947,,121.4574898785425,60.72874493927125,121.4574898785425,34.78260869565217,0.6363636363636364,1.4545454545454546,2.090909090909091,0.7647058823529411,1.4705882352941178,2.235294117647059,,1.0,0.5714285714285714,1.0
LE2F1_11,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,11,LE,Female,LE_Female,1,5.0,62.5,6,75.0,11,68.75,300.0,300,300,16,9,25,16.0,9.0,25.0,0.0,0.0,0,,,,16,9,25,13025.0,6010.0,19035.0,13025.0,6010.0,19035.0,0.0,0.0,0.0,,,,13025,6010,19035,2848,18762,2848,3.4545399849648186,4.273279131626577,3.4545399849648186,8,6,14,7,3,10,8,4,12,8.0,4.0,12.0,0,0,0,,,,8,4,12,2.0,5.0,23,4,23,23.0,64.0,64.0,62.5,75.0,68.75,68.75,44.0,0.6956521739130435,0.391304347826087,1.0869565217391304,0.6956521739130435,0.391304347826087,1.0869565217391304,0.625,1.0,0.7857142857142857,0.7857142857142857
LE2F2_11,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,11,LE,Female,LE_Female,2,8.0,100.0,8,100.0,16,100.0,257.0,240,257,16,21,37,18.67704280155642,24.513618677042803,43.190661478599225,4.0,3.0,7,27.906976744186046,20.930232558139537,48.83720930232558,20,24,44,11946.0,18524.0,30470.0,13944.747081712063,21623.346303501945,35568.09338521401,6737.0,4064.0,10801.0,47002.32558139535,28353.488372093023,75355.81395348837,18683,22588,41271,22199,10150,10150,4.346333411195522,4.006466042249231,4.006466042249231,8,8,16,6,7,13,8,13,21,9.33852140077821,15.17509727626459,24.513618677042803,0,0,0,0.0,0.0,0.0,8,13,21,3.0,2.0,15,4,11,12.84046692607004,43.24324324324324,45.45454545454545,116.73151750972762,125.0,116.73151750972762,116.73151750972762,43.24324324324324,1.4545454545454546,1.9090909090909092,3.3636363636363638,1.3333333333333333,1.6,2.933333333333333,1.0,1.0,1.0,1.0
LE2F3_11,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,11,LE,Female,LE_Female,3,,,8,100.0,8,100.0,,171,171,16,19,35,28.07017543859649,33.333333333333336,61.40350877192982,6.0,6.0,12,13.953488372093023,13.953488372093023,27.906976744186046,22,25,47,7174.0,17408.0,24582.0,12585.964912280702,30540.35087719298,43126.31578947369,2435.0,4435.0,6870.0,5662.790697674419,10313.953488372093,15976.744186046511,9609,21843,31452,19124,5231,5231,4.281578735023752,3.718584720027436,3.718584720027436,6,8,14,6,7,13,10,11,21,17.54385964912281,19.29824561403509,36.8421052631579,0,1,1,0.0,2.3255813953488373,2.3255813953488373,10,12,22,3.0,4.0,25,4,12,21.05263157894737,45.714285714285715,46.808510638297875,,175.43859649122808,87.71929824561404,175.43859649122808,22.857142857142858,1.3333333333333333,1.5833333333333333,2.9166666666666665,0.88,1.0,1.88,,1.0,0.5714285714285714,1.0
LE2F4_11,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,11,LE,Female,LE_Female,4,,,8,100.0,8,100.0,,158,158,11,22,33,20.88607594936709,41.77215189873418,62.65822784810127,10.0,12.0,22,21.12676056338028,25.35211267605634,46.478873239436616,21,34,55,5888.0,18703.0,24591.0,11179.746835443038,35512.0253164557,46691.77215189873,5251.0,8100.0,13351.0,11093.661971830987,17112.676056338027,28206.338028169015,11139,26803,37942,53380,18269,18269,4.7273785694514885,4.261714775794366,4.261714775794366,7,8,15,4,7,11,4,14,18,7.594936708860759,26.582278481012658,34.177215189873415,2,5,7,4.225352112676056,10.56338028169014,14.788732394366198,6,19,25,6.0,1.0,17,4,9,17.088607594936708,33.333333333333336,38.18181818181818,,189.873417721519,94.9367088607595,189.873417721519,24.242424242424242,1.2222222222222223,2.4444444444444446,3.6666666666666665,1.2352941176470589,2.0,3.235294117647059,,1.0,0.5333333333333333,1.0
LE2F1_12,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,12,LE,Female,LE_Female,1,4.0,50.0,4,50.0,8,50.0,300.0,300,300,13,11,24,13.0,11.0,24.0,0.0,0.0,0,,,,13,11,24,10216.0,12232.0,22448.0,10216.0,12232.0,22448.0,0.0,0.0,0.0,,,,10216,12232,22448,8791,23369,8791,3.9440382800544183,4.3686401285764855,3.9440382800544183,7,5,12,3,3,6,6,6,12,6.0,6.0,12.0,0,0,0,,,,6,6,12,2.0,3.0,19,4,19,19.0,54.166666666666664,54.166666666666664,50.0,50.0,50.0,50.0,33.333333333333336,0.6842105263157895,0.5789473684210527,1.263157894736842,0.6842105263157895,0.5789473684210527,1.263157894736842,0.5714285714285714,0.8,0.6666666666666666,0.6666666666666666
LE2F2_12,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,12,LE,Female,LE_Female,2,3.0,37.5,3,37.5,6,37.5,300.0,300,300,9,7,16,9.0,7.0,16.0,0.0,0.0,0,,,,9,7,16,5647.0,3834.0,9481.0,5647.0,3834.0,9481.0,0.0,0.0,0.0,,,,5647,3834,9481,85882,99831,85882,4.9339021496306525,4.999265421431709,4.9339021496306525,4,3,7,3,3,6,5,4,9,5.0,4.0,9.0,0,0,0,,,,5,4,9,3.0,0.0,5,3,5,5.0,56.25,56.25,37.5,37.5,37.5,37.5,37.5,1.8,1.4,3.2,1.8,1.4,3.2,0.75,1.0,0.8571428571428571,0.8571428571428571
LE2F3_12,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,12,LE,Female,LE_Female,3,,,8,100.0,8,100.0,,103,103,7,14,21,20.388349514563107,40.77669902912621,61.16504854368932,13.0,11.0,24,19.79695431472081,16.751269035532996,36.54822335025381,20,25,45,3212.0,7600.0,10812.0,9355.339805825242,22135.922330097088,31491.26213592233,8699.0,7206.0,15905.0,13247.20812182741,10973.604060913705,24220.812182741116,11911,14806,26717,26784,10261,10261,4.427875436313166,4.011189687609991,4.011189687609991,6,8,14,1,6,7,1,6,7,2.912621359223301,17.475728155339805,20.388349514563107,5,5,10,7.614213197969543,7.614213197969543,15.228426395939087,6,11,17,2.0,3.0,19,4,4,11.650485436893204,33.333333333333336,44.44444444444444,,291.2621359223301,145.63106796116506,291.2621359223301,38.095238095238095,1.75,3.5,5.25,1.0526315789473684,1.3157894736842106,2.3684210526315788,,1.0,0.5714285714285714,1.0
LE2F4_12,0,Autumn,2019-08-26,0_Autumn,2,2019-10-07,0,12,LE,Female,LE_Female,4,,,8,100.0,8,100.0,,119,119,6,14,20,15.126050420168067,35.294117647058826,50.42016806722689,17.0,19.0,36,28.176795580110497,31.49171270718232,59.668508287292816,23,33,56,1621.0,7001.0,8622.0,4086.5546218487393,17649.579831932773,21736.134453781513,10046.0,10456.0,20502.0,16650.82872928177,17330.38674033149,33981.21546961326,11667,17457,29124,69839,5282,5282,4.844098012232577,3.722798396870905,3.722798396870905,6,8,14,0,5,5,0,6,6,0.0,15.126050420168067,15.126050420168067,9,11,20,14.917127071823204,18.23204419889503,33.149171270718234,9,17,26,1.0,3.0,19,4,3,7.563025210084033,30.0,41.07142857142857,,252.10084033613447,126.05042016806723,252.10084033613447,40.0,2.0,4.666666666666667,6.666666666666667,1.2105263157894737,1.736842105263158,2.9473684210526314,,1.0,0.5714285714285714,1.0
LE2F1_13,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,13,LE,Male,LE_Male,1,7.0,87.5,8,100.0,15,93.75,300.0,282,300,20,19,39,20.0,19.0,39.0,0.0,0.0,0,,,,20,19,39,12708.0,12785.0,25493.0,12708.0,12785.0,25493.0,0.0,0.0,0.0,,,,12708,12785,25493,33813,12042,12042,4.5290837045027095,4.080698622871129,4.080698622871129,8,8,16,7,6,13,12,11,23,12.0,11.0,23.0,0,0,0,,,,12,11,23,6.0,0.0,6,2,6,6.0,51.282051282051285,51.282051282051285,87.5,106.38297872340425,93.75,93.75,38.46153846153846,3.3333333333333335,3.1666666666666665,6.5,3.3333333333333335,3.1666666666666665,6.5,0.875,1.0,0.9375,0.9375
LE2F2_13,0,Autumn,2019-08-26,0_Autumn,1,2019-10-07,0,13,LE,Male,LE_Male,2,8.0,100.0,8,100.0,16,100.0,162.0,108,162,13,15,28,24.074074074074073,27.77777777777778,51.851851851851855,10.0,8.0,18,21.73913043478261,17.391304347826086,39.130434782608695,23,23,46,3701.0,6310.0,10011.0,6853.7037037037035,11685.185185185184,18538.88888888889,2987.0,2461.0,5448.0,6493.478260869565,5350.0,11843.478260869566,6688,8771,15459,99580,9360,9360,4.998172121939441,3.971275848738105,3.971275848738105,8,8,16,5,7,12,5,7,12,9.25925925925926,12.962962962962964,22.22222222222222,5,1,6,10.869565217391305,2.1739130434782608,13.043478260869565,10,8,18,2.0,2.0,16,4,9,16.666666666666668,46.42857142857143,50.0,185.1851851851852,277.77777777777777,185.1851851851852,185.1851851851852,57.142857142857146,1.4444444444444444,1.6666666666666667,3.111111111111111,1.4375,1.4375,2.875,1.0,1.0,1.0,1.0
